o_zone_id,o_zone_name,d_zone_id,d_zone_name,dist_km,volume,geometry
35,D5,63,G3,7.010146325168125,3.682849761800323,"LINESTRING (-76.486859755 42.472837855, -76.541426135 42.424326445000005)"
35,D5,64,G4,5.8402711169809605,7.113957829958971,"LINESTRING (-76.486859755 42.472837855, -76.514142945 42.424326445000005)"
35,D5,65,G5,5.394222676287978,24.839475624281835,"LINESTRING (-76.486859755 42.472837855, -76.486859755 42.424326445000005)"
35,D5,66,G6,5.8402711169809605,27.744435536839987,"LINESTRING (-76.486859755 42.472837855, -76.45957656499998 42.424326445000005)"
35,D5,67,G7,7.010146325168125,2.4552331745335483,"LINESTRING (-76.486859755 42.472837855, -76.43229337500001 42.424326445000005)"
35,D5,72,H2,9.840778555378975,0.4304070395861983,"LINESTRING (-76.486859755 42.472837855, -76.568709325 42.408155975)"
35,D5,73,H3,8.472238138889068,3.575880745504756,"LINESTRING (-76.486859755 42.472837855, -76.541426135 42.408155975)"
35,D5,74,H4,7.532699113971078,5.172934155013263,"LINESTRING (-76.486859755 42.472837855, -76.514142945 42.408155975)"
35,D5,75,H5,7.19229690172801,8.398617791506377,"LINESTRING (-76.486859755 42.472837855, -76.486859755 42.408155975)"
35,D5,76,H6,7.532699113971078,2.8738523083407017,"LINESTRING (-76.486859755 42.472837855, -76.45957656499998 42.408155975)"
35,D5,77,H7,8.472238138889068,0.5108401065006795,"LINESTRING (-76.486859755 42.472837855, -76.43229337499999 42.408155975)"
35,D5,85,I5,8.990371127535242,0.4787311145228516,"LINESTRING (-76.486859755 42.472837855, -76.486859755 42.39198550499999)"
36,D6,22,C2,9.128435509528975,0.41762662364953085,"LINESTRING (-76.45957656499998 42.472837855, -76.568709325 42.489008325)"
36,D6,24,C4,4.822539681542437,7.183628818869345,"LINESTRING (-76.45957656499998 42.472837855, -76.514142945 42.489008325)"
